Time 	Distance	 Laps	 µ	FrictionForce 
725,800	18,1273345947266	955,00000	0,40340	1,21019
725,900	18,1300468444824	955,14288	0,41696	1,25088
726,000	18,1327571868896	955,28571	0,45779	1,37336
726,100	18,1354694366455	955,42853	0,38637	1,15912
726,200	18,1381816864014	955,57147	0,32085	0,96255
726,300	18,1408939361572	955,71429	0,38870	1,16611
726,400	18,1436042785645	955,85718	0,41072	1,23217
726,500	18,1463165283203	956,00000	0,39378	1,18133
726,600	18,1486892700195	956,12500	0,38602	1,15805
726,700	18,1510620117188	956,25000	0,45522	1,36566
726,800	18,153434753418	956,37500	0,45060	1,35180
726,900	18,1558074951172	956,50006	0,31259	0,93776
727,000	18,1581802368164	956,62500	0,36686	1,10058
727,100	18,1605529785156	956,75000	0,41059	1,23177
727,200	18,1629257202148	956,87500	0,39119	1,17355
727,300	18,1652984619141	957,00000	0,40814	1,22442
727,400	18,1680107116699	957,14288	0,39786	1,19358
727,500	18,1707210540771	957,28571	0,46249	1,38746
727,600	18,173433303833	957,42853	0,43739	1,31216
727,700	18,1761436462402	957,57147	0,28851	0,86552
727,800	18,1788558959961	957,71429	0,37949	1,13847
727,900	18,1815662384033	957,85718	0,41336	1,24009
728,000	18,1842784881592	958,00000	0,39055	1,17165
728,100	18,1866512298584	958,12500	0,39767	1,19302
728,200	18,1890239715576	958,25000	0,43762	1,31287
728,300	18,1913967132568	958,37500	0,45221	1,35664
728,400	18,1937694549561	958,50006	0,33971	1,01913
728,500	18,1961421966553	958,62500	0,35041	1,05123
728,600	18,1985149383545	958,75000	0,39881	1,19642
728,700	18,2008876800537	958,87500	0,40496	1,21489
728,800	18,2032604217529	959,00000	0,40310	1,20929
728,900	18,2056331634521	959,12506	0,38328	1,14983
729,000	18,2080059051514	959,25000	0,46871	1,40613
729,100	18,2103786468506	959,37500	0,44406	1,33217
729,200	18,2127513885498	959,50006	0,29494	0,88483
729,300	18,215124130249	959,62500	0,37716	1,13147
729,400	18,2174968719482	959,75006	0,41376	1,24129
729,500	18,2198696136475	959,87500	0,38869	1,16608
729,600	18,2222423553467	960,00000	0,40490	1,21469
729,700	18,2249546051025	960,14288	0,41700	1,25099
729,800	18,2276649475098	960,28571	0,45821	1,37462
729,900	18,2303771972656	960,42865	0,38786	1,16359
730,000	18,2330894470215	960,57147	0,32239	0,96716
730,100	18,2358016967773	960,71429	0,39070	1,17210
730,200	18,2385120391846	960,85718	0,41313	1,23940
730,300	18,2412242889404	961,00000	0,39580	1,18741
730,400	18,2435970306396	961,12506	0,38623	1,15869
730,500	18,2459697723389	961,25000	0,45646	1,36937
730,600	18,2483425140381	961,37500	0,44881	1,34644
730,700	18,2507152557373	961,50006	0,31167	0,93502
730,800	18,2530879974365	961,62500	0,37089	1,11266
730,900	18,2554607391357	961,75006	0,40764	1,22293
731,000	18,257833480835	961,87500	0,39185	1,17554
731,100	18,2602062225342	962,00000	0,40872	1,22617
731,200	18,26291847229	962,14288	0,39647	1,18941
731,300	18,2656288146973	962,28571	0,46231	1,38694
731,400	18,2683410644531	962,42865	0,43793	1,31380
731,500	18,2710514068604	962,57147	0,28798	0,86393
731,600	18,2737636566162	962,71429	0,38253	1,14759
731,700	18,2764739990234	962,85718	0,41581	1,24742
731,800	18,2791862487793	963,00000	0,39197	1,17591
731,900	18,2815589904785	963,12506	0,39539	1,18618
732,000	18,2839317321777	963,25000	0,43566	1,30697
732,100	18,286304473877	963,37500	0,44837	1,34512
732,200	18,2886772155762	963,50006	0,34206	1,02619
732,300	18,2910499572754	963,62500	0,35336	1,06007
732,400	18,2934226989746	963,75006	0,39945	1,19836
732,500	18,2957954406738	963,87500	0,40422	1,21266
732,600	18,298168182373	964,00000	0,39827	1,19480
732,700	18,3005409240723	964,12506	0,37628	1,12884
732,800	18,3029136657715	964,25000	0,46568	1,39703
732,900	18,3052864074707	964,37506	0,44129	1,32388
733,000	18,3076591491699	964,50000	0,29421	0,88261
733,100	18,3100318908691	964,62494	0,37996	1,13988
733,200	18,3124046325684	964,75000	0,41278	1,23834
733,300	18,3147773742676	964,87494	0,38565	1,15695
733,400	18,3171501159668	965,00000	0,40437	1,21311
733,500	18,3198623657227	965,14282	0,41424	1,24272
733,600	18,3225727081299	965,28564	0,45299	1,35897
733,700	18,3252849578857	965,42859	0,38688	1,16063
733,800	18,3279972076416	965,57141	0,32268	0,96803
733,900	18,3307094573975	965,71436	0,39115	1,17344
734,000	18,3334197998047	965,85718	0,41382	1,24145
734,100	18,3361320495605	966,00000	0,39227	1,17680
734,200	18,3385047912598	966,12506	0,38392	1,15177
734,300	18,340877532959	966,25000	0,45705	1,37116
734,400	18,3432502746582	966,37506	0,44379	1,33137
734,500	18,3456230163574	966,50000	0,31171	0,93512
734,600	18,347993850708	966,62494	0,37328	1,11985
734,700	18,3503665924072	966,75000	0,40591	1,21773
734,800	18,3527393341064	966,87494	0,39022	1,17068
734,900	18,3551120758057	967,00000	0,40561	1,21683
735,000	18,3578243255615	967,14282	0,39500	1,18501
735,100	18,3605346679688	967,28564	0,46103	1,38309
735,200	18,3632469177246	967,42859	0,43688	1,31064
735,300	18,3659591674805	967,57141	0,28933	0,86798
735,400	18,3686714172363	967,71436	0,38291	1,14873
735,500	18,3713817596436	967,85718	0,41485	1,24455
735,600	18,3740940093994	968,00000	0,38855	1,16565
735,700	18,3764667510986	968,12506	0,39664	1,18992
735,800	18,3788394927979	968,25000	0,43882	1,31645
735,900	18,3812122344971	968,37506	0,44991	1,34972
736,000	18,3835849761963	968,50000	0,34275	1,02824
736,100	18,3859577178955	968,62494	0,35450	1,06350
736,200	18,3883304595947	968,75000	0,39755	1,19264
736,300	18,3907032012939	968,87494	0,40584	1,21751
736,400	18,3930759429932	969,00000	0,40369	1,21108
736,500	18,3954486846924	969,12500	0,38267	1,14800
736,600	18,3978214263916	969,24994	0,46437	1,39311
736,700	18,4001941680908	969,37500	0,44156	1,32469
736,800	18,40256690979	969,49994	0,29434	0,88301
736,900	18,4049396514893	969,62500	0,38149	1,14446
737,000	18,4073123931885	969,75000	0,41314	1,23942
737,100	18,4096851348877	969,87494	0,38820	1,16459
737,200	18,4120578765869	970,00000	0,40552	1,21657
737,300	18,4147701263428	970,14282	0,41712	1,25135
737,400	18,41748046875	970,28571	0,45763	1,37290
737,500	18,4201927185059	970,42853	0,38722	1,16166
737,600	18,4229049682617	970,57135	0,32302	0,96905
737,700	18,4256172180176	970,71429	0,39097	1,17290
737,800	18,4283275604248	970,85712	0,41426	1,24278
737,900	18,4310398101807	971,00000	0,39537	1,18612
738,000	18,4334125518799	971,12500	0,38554	1,15664
738,100	18,4357852935791	971,24994	0,45693	1,37080
738,200	18,4381580352783	971,37500	0,44663	1,33989
738,300	18,4405288696289	971,49994	0,31054	0,93163
738,400	18,4429016113281	971,62500	0,37366	1,12098
738,500	18,4452743530273	971,75000	0,40741	1,22222
738,600	18,4476470947266	971,87494	0,39227	1,17680
738,700	18,4500198364258	972,00000	0,40867	1,22600
738,800	18,4527320861816	972,14282	0,39800	1,19402
738,900	18,4554424285889	972,28571	0,46059	1,38178
739,000	18,4581546783447	972,42853	0,43622	1,30866
739,100	18,4608669281006	972,57135	0,28767	0,86302
739,200	18,4635791778564	972,71429	0,38627	1,15882
739,300	18,4662895202637	972,85712	0,41335	1,24006
739,400	18,4690017700195	973,00000	0,38185	1,14555
739,500	18,4713745117188	973,12500	0,39428	1,18284
739,600	18,473747253418	973,24994	0,43676	1,31028
739,700	18,4761199951172	973,37500	0,44975	1,34925
739,800	18,4784927368164	973,49994	0,34314	1,02941
739,900	18,4808654785156	973,62500	0,35416	1,06249
740,000	18,4832382202148	973,75000	0,39725	1,19176
740,100	18,4856109619141	973,87494	0,40506	1,21517
740,200	18,4879837036133	974,00000	0,40076	1,20227
740,300	18,4903564453125	974,12500	0,38231	1,14692
740,400	18,4927291870117	974,25000	0,46765	1,40295
740,500	18,4951019287109	974,37500	0,44352	1,33056
740,600	18,4974746704102	974,49994	0,29429	0,88286
740,700	18,4998474121094	974,62500	0,38309	1,14926
740,800	18,5022201538086	974,75000	0,41326	1,23978
740,900	18,5045928955078	974,87500	0,38840	1,16520
741,000	18,506965637207	975,00000	0,40569	1,21708
741,100	18,5096778869629	975,14282	0,41716	1,25148
741,200	18,5123882293701	975,28571	0,45955	1,37865
741,300	18,515100479126	975,42853	0,38635	1,15905
741,400	18,5178108215332	975,57147	0,32307	0,96922
741,500	18,5205230712891	975,71429	0,39060	1,17181
741,600	18,5232334136963	975,85712	0,41248	1,23744
741,700	18,5259456634521	976,00000	0,39434	1,18301
741,800	18,5283184051514	976,12500	0,38769	1,16306
741,900	18,5306911468506	976,25000	0,45773	1,37319
742,000	18,5330638885498	976,37500	0,44810	1,34431
742,100	18,535436630249	976,49994	0,31141	0,93422
742,200	18,5378093719482	976,62500	0,37383	1,12150
742,300	18,5401821136475	976,75000	0,40579	1,21738
742,400	18,5425548553467	976,87500	0,39255	1,17766
742,500	18,5449275970459	977,00000	0,40921	1,22764
742,600	18,5476398468018	977,14282	0,40106	1,20317
742,700	18,550350189209	977,28571	0,46622	1,39865
742,800	18,5530624389648	977,42853	0,43701	1,31104
742,900	18,5557746887207	977,57147	0,28876	0,86629
743,000	18,5584869384766	977,71429	0,38546	1,15637
743,100	18,5611972808838	977,85712	0,41306	1,23917
743,200	18,5639095306396	978,00000	0,38778	1,16335
743,300	18,5662822723389	978,12500	0,40202	1,20606
743,400	18,5686550140381	978,25000	0,43805	1,31414
743,500	18,5710277557373	978,37500	0,44992	1,34975
743,600	18,5734004974365	978,49994	0,34401	1,03203
743,700	18,5757732391357	978,62500	0,35334	1,06002
743,800	18,578145980835	978,75000	0,39588	1,18765
743,900	18,5805187225342	978,87500	0,40810	1,22430
744,000	18,5828914642334	979,00000	0,40299	1,20896
744,100	18,5852642059326	979,12500	0,38482	1,15447
744,200	18,5876369476318	979,25000	0,46800	1,40399
744,300	18,5900096893311	979,37500	0,43972	1,31917
744,400	18,5923824310303	979,50006	0,29450	0,88349
744,500	18,5947551727295	979,62500	0,38427	1,15280
744,600	18,5971279144287	979,75000	0,40903	1,22708
744,700	18,5995006561279	979,87500	0,38906	1,16718
744,800	18,6018733978271	980,00000	0,40583	1,21751
744,900	18,604585647583	980,14288	0,41865	1,25594
745,000	18,6072959899902	980,28571	0,45837	1,37510
745,100	18,6100082397461	980,42853	0,38611	1,15832
745,200	18,6127185821533	980,57147	0,32206	0,96619
745,300	18,6154308319092	980,71429	0,39306	1,17919
745,400	18,6181411743164	980,85718	0,41397	1,24192
745,500	18,6208534240723	981,00000	0,39396	1,18187
745,600	18,6232261657715	981,12500	0,38889	1,16667
745,700	18,6255989074707	981,25000	0,45853	1,37558
745,800	18,6279716491699	981,37500	0,44475	1,33426
745,900	18,6303443908691	981,50006	0,31491	0,94473
746,000	18,6327171325684	981,62500	0,37343	1,12029
746,100	18,6350898742676	981,75000	0,40348	1,21045
746,200	18,6374626159668	981,87500	0,38687	1,16060
746,300	18,639835357666	982,00000	0,40113	1,20338
746,400	18,6425476074219	982,14288	0,39750	1,19251
746,500	18,6452579498291	982,28571	0,46446	1,39339
746,600	18,647970199585	982,42853	0,43253	1,29759
746,700	18,6506824493408	982,57147	0,28904	0,86713
746,800	18,6533946990967	982,71429	0,38886	1,16658
746,900	18,6561050415039	982,85718	0,40831	1,22492
747,000	18,6588172912598	983,00000	0,37966	1,13897
747,100	18,661190032959	983,12500	0,39939	1,19818
747,200	18,6635627746582	983,25000	0,43401	1,30202
747,300	18,6659355163574	983,37500	0,45170	1,35510
747,400	18,6683082580566	983,50006	0,34601	1,03804
747,500	18,6706809997559	983,62500	0,35145	1,05434
747,600	18,6730537414551	983,75000	0,39773	1,19318
747,700	18,6754264831543	983,87500	0,39989	1,19968
747,800	18,6777992248535	984,00000	0,38788	1,16365
747,900	18,6801719665527	984,12506	0,38459	1,15378
748,000	18,682544708252	984,25000	0,46900	1,40699
748,100	18,6849174499512	984,37500	0,44178	1,32535
748,200	18,6872901916504	984,50006	0,29380	0,88139
748,300	18,689661026001	984,62500	0,38565	1,15695
748,400	18,6920337677002	984,75006	0,40536	1,21609
748,500	18,6944065093994	984,87500	0,37382	1,12145
748,600	18,6967792510986	985,00000	0,40549	1,21648
748,700	18,6994915008545	985,14288	0,41872	1,25616
748,800	18,7022018432617	985,28571	0,46119	1,38357
748,900	18,7049140930176	985,42865	0,38761	1,16282
749,000	18,7076263427734	985,57147	0,32217	0,96651
749,100	18,7103385925293	985,71429	0,39487	1,18460
749,200	18,7130489349365	985,85718	0,41125	1,23375
749,300	18,7157611846924	986,00000	0,38423	1,15268
749,400	18,7181339263916	986,12506	0,38965	1,16896
749,500	18,7205066680908	986,25000	0,46155	1,38465
749,600	18,72287940979	986,37500	0,44640	1,33919
749,700	18,7252521514893	986,50006	0,31535	0,94605
749,800	18,7276248931885	986,62500	0,37363	1,12089
749,900	18,7299976348877	986,75006	0,40320	1,20960
750,000	18,7323703765869	986,87500	0,38644	1,15933
750,100	18,7347431182861	987,00000	0,40587	1,21761
750,200	18,737455368042	987,14288	0,40214	1,20642
750,300	18,7401657104492	987,28571	0,46754	1,40262
750,400	18,7428779602051	987,42865	0,43268	1,29805
750,500	18,7455902099609	987,57147	0,29078	0,87234
750,600	18,7483024597168	987,71429	0,38942	1,16826
750,700	18,751012802124	987,85718	0,41214	1,23642
750,800	18,7537250518799	988,00000	0,38136	1,14407
750,900	18,7560977935791	988,12506	0,40226	1,20677
751,000	18,7584705352783	988,25000	0,43910	1,31729
751,100	18,7608432769775	988,37500	0,45348	1,36043
751,200	18,7632141113281	988,50006	0,34716	1,04147
751,300	18,7655868530273	988,62500	0,35211	1,05632
751,400	18,7679595947266	988,75006	0,39581	1,18742
751,500	18,7703323364258	988,87500	0,40418	1,21254
751,600	18,772705078125	989,00000	0,39816	1,19448
751,700	18,7750778198242	989,12506	0,38720	1,16160
751,800	18,7774505615234	989,25000	0,47127	1,41382
751,900	18,7798233032227	989,37506	0,44037	1,32110
752,000	18,7821960449219	989,50000	0,29679	0,89037
752,100	18,7845687866211	989,62494	0,38690	1,16069
752,200	18,7869415283203	989,75000	0,40543	1,21630
752,300	18,7893142700195	989,87494	0,38367	1,15102
752,400	18,7916870117188	990,00000	0,40807	1,22422
752,500	18,7943992614746	990,14282	0,41821	1,25463
752,600	18,7971096038818	990,28564	0,46295	1,38886
752,700	18,7998218536377	990,42859	0,38701	1,16103
752,800	18,8025341033936	990,57141	0,32243	0,96729
752,900	18,8052463531494	990,71436	0,39632	1,18896
753,000	18,8079566955566	990,85718	0,40911	1,22732
753,100	18,8106689453125	991,00000	0,38708	1,16124
753,200	18,8130416870117	991,12506	0,39146	1,17439
753,300	18,8154144287109	991,25000	0,45841	1,37524
753,400	18,8177871704102	991,37506	0,44336	1,33007
753,500	18,8201599121094	991,50000	0,31800	0,95399
753,600	18,8225326538086	991,62494	0,37112	1,11337
753,700	18,8249053955078	991,75000	0,40083	1,20249
753,800	18,827278137207	991,87494	0,38654	1,15961
753,900	18,8296508789063	992,00000	0,39868	1,19603
754,000	18,8323631286621	992,14282	0,40265	1,20796
754,100	18,8350734710693	992,28564	0,47188	1,41563
754,200	18,8377857208252	992,42859	0,43053	1,29160
754,300	18,8404979705811	992,57141	0,29126	0,87379
754,400	18,8432102203369	992,71436	0,39344	1,18031
754,500	18,8459205627441	992,85718	0,40748	1,22245
754,600	18,8486328125	993,00000	0,37716	1,13147
754,700	18,8510055541992	993,12506	0,40357	1,21070
754,800	18,8533782958984	993,25000	0,43499	1,30498
754,900	18,8557510375977	993,37506	0,45483	1,36450
755,000	18,8581237792969	993,50000	0,34934	1,04803
755,100	18,8604946136475	993,62494	0,34967	1,04900
755,200	18,8628673553467	993,75000	0,39790	1,19371
755,300	18,8652400970459	993,87494	0,40304	1,20911
755,400	18,8676128387451	994,00000	0,38930	1,16791
755,500	18,8699855804443	994,12500	0,38909	1,16728
755,600	18,8723583221436	994,24994	0,47425	1,42274
755,700	18,8747310638428	994,37500	0,44098	1,32294
755,800	18,877103805542	994,49994	0,29618	0,88853
755,900	18,8794765472412	994,62500	0,38881	1,16642
756,000	18,8818492889404	994,75000	0,40226	1,20677
756,100	18,8842220306396	994,87494	0,38373	1,15120
756,200	18,8865947723389	995,00000	0,40569	1,21708
756,300	18,8893070220947	995,14282	0,41843	1,25529
756,400	18,892017364502	995,28571	0,46616	1,39847
756,500	18,8947296142578	995,42853	0,38981	1,16942
756,600	18,8974418640137	995,57135	0,32141	0,96424
756,700	18,9001541137695	995,71429	0,39580	1,18741
756,800	18,9028644561768	995,85712	0,41065	1,23196
756,900	18,9055767059326	996,00000	0,38557	1,15672
757,000	18,9079494476318	996,12500	0,39230	1,17690
757,100	18,9103221893311	996,24994	0,45657	1,36972
757,200	18,9126949310303	996,37500	0,44494	1,33483
757,300	18,9150676727295	996,49994	0,32071	0,96214
757,400	18,9174404144287	996,62500	0,37287	1,11861
757,500	18,9198131561279	996,75000	0,39945	1,19836
757,600	18,9221858978271	996,87494	0,39452	1,18357
757,700	18,9245586395264	997,00000	0,40094	1,20281
757,800	18,9272708892822	997,14282	0,40130	1,20391
757,900	18,9299812316895	997,28571	0,47007	1,41021
758,000	18,9326934814453	997,42853	0,42910	1,28731
758,100	18,9354038238525	997,57135	0,29188	0,87565
758,200	18,9381160736084	997,71429	0,39559	1,18678
758,300	18,9408264160156	997,85712	0,40784	1,22351
758,400	18,9435386657715	998,00000	0,38351	1,15053
758,500	18,9459114074707	998,12500	0,40505	1,21516
758,600	18,9482841491699	998,24994	0,43009	1,29026
758,700	18,9506568908691	998,37500	0,45466	1,36399
758,800	18,9530296325684	998,49994	0,35084	1,05252
758,900	18,9554023742676	998,62500	0,34853	1,04560
759,000	18,9577751159668	998,75000	0,39825	1,19475
759,100	18,960147857666	998,87494	0,41166	1,23499
759,200	18,9625205993652	999,00000	0,39310	1,17931
759,300	18,9648933410645	999,12500	0,38767	1,16301
759,400	18,9672660827637	999,25000	0,47267	1,41801
759,500	18,9696388244629	999,37500	0,43839	1,31518
759,600	18,9720115661621	999,49994	0,29774	0,89322
759,700	18,9743843078613	999,62500	0,39061	1,17183
759,800	18,9767570495605	999,75000	0,40367	1,21100
759,900	18,9791297912598	999,87500	0,38564	1,15693
760,000	18,981502532959	1000,00000	0,40842	1,22525
760,100	18,9842147827148	1000,14282	0,41249	1,23746
760,200	18,9869251251221	1000,28571	0,46405	1,39215
760,300	18,9896373748779	1000,42853	0,38805	1,16414
760,400	18,9923496246338	1000,57147	0,32031	0,96092
760,500	18,9950618743896	1000,71429	0,39869	1,19607
760,600	18,9977722167969	1000,85712	0,41279	1,23836
760,700	19,0004844665527	1001,00000	0,38283	1,14850
760,800	19,002857208252	1001,12500	0,39319	1,17958
760,900	19,0052299499512	1001,25000	0,45697	1,37091
761,000	19,0076026916504	1001,37500	0,44505	1,33514
761,100	19,0099754333496	1001,49994	0,31986	0,95959
761,200	19,0123481750488	1001,62500	0,37487	1,12461
761,300	19,014720916748	1001,75000	0,40016	1,20048
761,400	19,0170936584473	1001,87500	0,39727	1,19181
761,500	19,0194664001465	1002,00000	0,40346	1,21039
761,600	19,0221786499023	1002,14282	0,40211	1,20634
761,700	19,0248889923096	1002,28571	0,47018	1,41055
761,800	19,0276012420654	1002,42853	0,42964	1,28893
761,900	19,0303115844727	1002,57147	0,29287	0,87861
762,000	19,0330238342285	1002,71429	0,39511	1,18532
762,100	19,0357341766357	1002,85712	0,40922	1,22767
762,200	19,0384464263916	1003,00000	0,38608	1,15824
762,300	19,0408191680908	1003,12500	0,40827	1,22480
762,400	19,04319190979	1003,25000	0,43390	1,30170
762,500	19,0455646514893	1003,37500	0,45866	1,37597
762,600	19,0479373931885	1003,49994	0,34939	1,04818
762,700	19,0503101348877	1003,62500	0,35127	1,05380
762,800	19,0526828765869	1003,75000	0,39704	1,19113
762,900	19,0550556182861	1003,87500	0,40958	1,22875
763,000	19,0574283599854	1004,00000	0,37695	1,13085
763,100	19,0598011016846	1004,12500	0,38711	1,16132
763,200	19,0621738433838	1004,25000	0,47398	1,42194
763,300	19,064546585083	1004,37500	0,43954	1,31863
763,400	19,0669193267822	1004,50006	0,29689	0,89068
763,500	19,0692920684814	1004,62500	0,39264	1,17792
763,600	19,0716648101807	1004,75000	0,40212	1,20636
763,700	19,0740375518799	1004,87500	0,37840	1,13521
763,800	19,0764102935791	1005,00000	0,39843	1,19530
763,900	19,079122543335	1005,14288	0,41243	1,23729
764,000	19,0818328857422	1005,28571	0,46812	1,40435
764,100	19,084545135498	1005,42853	0,38716	1,16147
764,200	19,0872573852539	1005,57147	0,31996	0,95989
764,300	19,0899696350098	1005,71429	0,40150	1,20450
764,400	19,092679977417	1005,85718	0,41180	1,23541
764,500	19,0953922271729	1006,00000	0,37989	1,13968
764,600	19,0977649688721	1006,12500	0,39483	1,18450
764,700	19,1001377105713	1006,25000	0,46030	1,38091
764,800	19,1025104522705	1006,37500	0,44819	1,34457
764,900	19,1048812866211	1006,50006	0,32135	0,96405
765,000	19,1072540283203	1006,62500	0,37499	1,12496
765,100	19,1096267700195	1006,75000	0,40008	1,20023
765,200	19,1119995117188	1006,87500	0,39031	1,17092
765,300	19,114372253418	1007,00000	0,39522	1,18565
765,400	19,1170845031738	1007,14288	0,40137	1,20410
765,500	19,1197948455811	1007,28571	0,47304	1,41913
765,600	19,1225070953369	1007,42853	0,42575	1,27725
765,700	19,1252193450928	1007,57147	0,29445	0,88334
765,800	19,1279315948486	1007,71429	0,39840	1,19521
765,900	19,1306419372559	1007,85718	0,40769	1,22307
766,000	19,1333541870117	1008,00000	0,37738	1,13215
766,100	19,1357269287109	1008,12500	0,40748	1,22245
766,200	19,1380996704102	1008,25000	0,43253	1,29760
766,300	19,1404724121094	1008,37500	0,45769	1,37308
766,400	19,1428451538086	1008,50006	0,35151	1,05453
766,500	19,1452178955078	1008,62500	0,34900	1,04699
766,600	19,147590637207	1008,75000	0,39884	1,19652
766,700	19,1499633789063	1008,87500	0,40959	1,22876
766,800	19,1523361206055	1009,00000	0,39080	1,17241
766,900	19,1547088623047	1009,12506	0,39038	1,17114
767,000	19,1570816040039	1009,25000	0,47106	1,41319
767,100	19,1594543457031	1009,37500	0,43584	1,30751
767,200	19,1618270874023	1009,50006	0,29760	0,89279
767,300	19,1641998291016	1009,62500	0,39267	1,17802
767,400	19,1665725708008	1009,75006	0,39924	1,19773
767,500	19,1689453125	1009,87500	0,38802	1,16407
767,600	19,1713180541992	1010,00000	0,40695	1,22084
767,700	19,1740303039551	1010,14288	0,41550	1,24650
767,800	19,1767406463623	1010,28571	0,46765	1,40295
767,900	19,1794528961182	1010,42865	0,38621	1,15864
768,000	19,182165145874	1010,57147	0,31996	0,95989
768,100	19,1848773956299	1010,71429	0,40321	1,20964
768,200	19,1875877380371	1010,85718	0,41374	1,24123
768,300	19,190299987793	1011,00000	0,38556	1,15667
768,400	19,1926727294922	1011,12506	0,39793	1,19380
768,500	19,1950454711914	1011,25000	0,45857	1,37572
768,600	19,1974182128906	1011,37500	0,44560	1,33680
768,700	19,1997909545898	1011,50006	0,31933	0,95800
768,800	19,2021617889404	1011,62500	0,37311	1,11934
768,900	19,2045345306396	1011,75006	0,39845	1,19534
769,000	19,2069072723389	1011,87500	0,39734	1,19202
769,100	19,2092800140381	1012,00000	0,40167	1,20500
769,200	19,2119922637939	1012,14288	0,40366	1,21098
769,300	19,2147026062012	1012,28571	0,47476	1,42427
769,400	19,217414855957	1012,42865	0,42321	1,26964
769,500	19,2201271057129	1012,57147	0,29689	0,89068
769,600	19,2228393554688	1012,71429	0,39809	1,19428
769,700	19,225549697876	1012,85718	0,40778	1,22334
769,800	19,2282619476318	1013,00000	0,38470	1,15410
769,900	19,2306346893311	1013,12506	0,40879	1,22637
770,000	19,2330074310303	1013,25000	0,43688	1,31063
770,100	19,2353801727295	1013,37500	0,45942	1,37826
770,200	19,2377529144287	1013,50006	0,35143	1,05430
770,300	19,2401256561279	1013,62500	0,34807	1,04422
770,400	19,2424983978271	1013,75006	0,39860	1,19580
770,500	19,2448711395264	1013,87500	0,41191	1,23572
770,600	19,2472438812256	1014,00000	0,39604	1,18811
770,700	19,2496166229248	1014,12506	0,39106	1,17317
770,800	19,251989364624	1014,25000	0,47326	1,41979
770,900	19,2543621063232	1014,37506	0,43753	1,31258
771,000	19,2567348480225	1014,50000	0,29741	0,89222
771,100	19,2591075897217	1014,62494	0,39186	1,17557
771,200	19,2614803314209	1014,75000	0,40062	1,20187
771,300	19,2638530731201	1014,87494	0,39208	1,17625
771,400	19,2662258148193	1015,00000	0,40899	1,22696
771,500	19,2689380645752	1015,14282	0,41891	1,25674
771,600	19,2716484069824	1015,28564	0,46888	1,40665
771,700	19,2743606567383	1015,42859	0,38558	1,15675
771,800	19,2770709991455	1015,57141	0,31942	0,95827
771,900	19,2797832489014	1015,71436	0,40389	1,21166
772,000	19,2824935913086	1015,85718	0,41116	1,23350
772,100	19,2852058410645	1016,00000	0,38827	1,16480
772,200	19,2875785827637	1016,12506	0,39156	1,17469
772,300	19,2899513244629	1016,25000	0,45396	1,36187
772,400	19,2923240661621	1016,37506	0,44492	1,33475
772,500	19,2946968078613	1016,50000	0,32413	0,97238
772,600	19,2970695495605	1016,62494	0,37324	1,11973
772,700	19,2994422912598	1016,75000	0,39993	1,19980
772,800	19,301815032959	1016,87494	0,40244	1,20733
772,900	19,3041877746582	1017,00000	0,40375	1,21125
773,000	19,3069000244141	1017,14282	0,39546	1,18638
773,100	19,3096103668213	1017,28564	0,47370	1,42111
773,200	19,3123226165771	1017,42859	0,42064	1,26193
773,300	19,315034866333	1017,57141	0,29775	0,89326
773,400	19,3177471160889	1017,71436	0,40046	1,20138
773,500	19,3204574584961	1017,85718	0,40727	1,22180
773,600	19,323169708252	1018,00000	0,38732	1,16194
773,700	19,3255424499512	1018,12506	0,39979	1,19937
773,800	19,3279151916504	1018,25000	0,43062	1,29185
773,900	19,3302879333496	1018,37506	0,45850	1,37549
774,000	19,3326606750488	1018,50000	0,35230	1,05689
774,100	19,335033416748	1018,62494	0,34685	1,04056
774,200	19,3374061584473	1018,75000	0,40231	1,20693
774,300	19,3397789001465	1018,87494	0,41226	1,23679
774,400	19,3421516418457	1019,00000	0,39638	1,18913
774,500	19,3445243835449	1019,12500	0,38518	1,15554
774,600	19,3468971252441	1019,24994	0,46970	1,40910
774,700	19,3492698669434	1019,37500	0,43742	1,31226
774,800	19,3516426086426	1019,49994	0,29730	0,89190
774,900	19,3540134429932	1019,62500	0,39472	1,18416
775,000	19,3563861846924	1019,75000	0,40355	1,21065
775,100	19,3587589263916	1019,87494	0,39433	1,18300
775,200	19,3611316680908	1020,00000	0,41239	1,23719
775,300	19,3638439178467	1020,14282	0,40998	1,22995
775,400	19,3665542602539	1020,28571	0,46644	1,39932
775,500	19,3692665100098	1020,42853	0,38297	1,14891
775,600	19,3719787597656	1020,57135	0,32113	0,96340
775,700	19,3746910095215	1020,71429	0,40612	1,21836
775,800	19,3774013519287	1020,85712	0,40987	1,22962
775,900	19,3801136016846	1021,00000	0,38944	1,16833
776,000	19,3824863433838	1021,12500	0,39706	1,19117
776,100	19,384859085083	1021,24994	0,45750	1,37250
776,200	19,3872318267822	1021,37500	0,44840	1,34520
776,300	19,3896045684814	1021,49994	0,32408	0,97225
776,400	19,3919773101807	1021,62500	0,37296	1,11889
776,500	19,3943500518799	1021,75000	0,39971	1,19912
776,600	19,3967227935791	1021,87494	0,40094	1,20282
776,700	19,3990955352783	1022,00000	0,40318	1,20955
776,800	19,4018077850342	1022,14282	0,40264	1,20791
776,900	19,4045181274414	1022,28571	0,47346	1,42039
777,000	19,4072303771973	1022,42853	0,41986	1,25957
